id,datetime,season,year,month,hour,holiday,weekday,workingday,weather_condition,temperature,feeling_temperature,humidity,windspeed,casual,registered,total_count,day_type
1970-01-01 00:00:00.000007708,2011-11-22,Winter,0,Nov,18,No,Tuesday,Yes,Light Rain/Snow,0.44,0.4394,1.0,0.0,0,148,148,Working Day
1970-01-01 00:00:00.000007709,2011-11-22,Winter,0,Nov,19,No,Tuesday,Yes,Light Rain/Snow,0.46,0.4545,0.94,0.1045,5,106,111,Working Day
1970-01-01 00:00:00.000007710,2011-11-22,Winter,0,Nov,20,No,Tuesday,Yes,Cloudy,0.46,0.4545,1.0,0.2239,6,121,127,Working Day
1970-01-01 00:00:00.000007711,2011-11-22,Winter,0,Nov,21,No,Tuesday,Yes,Cloudy,0.46,0.4545,1.0,0.2537,4,86,90,Working Day
1970-01-01 00:00:00.000007712,2011-11-22,Winter,0,Nov,22,No,Tuesday,Yes,Cloudy,0.5,0.4848,0.94,0.194,6,81,87,Working Day
1970-01-01 00:00:00.000007713,2011-11-22,Winter,0,Nov,23,No,Tuesday,Yes,Cloudy,0.48,0.4697,0.94,0.2537,3,36,39,Working Day
1970-01-01 00:00:00.000007714,2011-11-23,Winter,0,Nov,0,No,Wednesday,Yes,Cloudy,0.48,0.4697,0.94,0.2537,2,14,16,Working Day
1970-01-01 00:00:00.000007715,2011-11-23,Winter,0,Nov,1,No,Wednesday,Yes,Cloudy,0.48,0.4697,0.94,0.2985,0,8,8,Working Day
1970-01-01 00:00:00.000007716,2011-11-23,Winter,0,Nov,2,No,Wednesday,Yes,Light Rain/Snow,0.5,0.4848,0.94,0.3582,1,5,6,Working Day
1970-01-01 00:00:00.000007717,2011-11-23,Winter,0,Nov,3,No,Wednesday,Yes,Light Rain/Snow,0.5,0.4848,0.94,0.3582,1,2,3,Working Day
1970-01-01 00:00:00.000007718,2011-11-23,Winter,0,Nov,4,No,Wednesday,Yes,Light Rain/Snow,0.52,0.5,0.88,0.3582,0,5,5,Working Day
1970-01-01 00:00:00.000007719,2011-11-23,Winter,0,Nov,5,No,Wednesday,Yes,Cloudy,0.46,0.4545,0.94,0.194,1,16,17,Working Day
1970-01-01 00:00:00.000007720,2011-11-23,Winter,0,Nov,6,No,Wednesday,Yes,Cloudy,0.44,0.4394,1.0,0.0,1,68,69,Working Day
1970-01-01 00:00:00.000007721,2011-11-23,Winter,0,Nov,7,No,Wednesday,Yes,Cloudy,0.46,0.4545,1.0,0.0896,2,154,156,Working Day
1970-01-01 00:00:00.000007722,2011-11-23,Winter,0,Nov,8,No,Wednesday,Yes,Cloudy,0.48,0.4697,0.94,0.1045,7,316,323,Working Day
1970-01-01 00:00:00.000007723,2011-11-23,Winter,0,Nov,9,No,Wednesday,Yes,Cloudy,0.52,0.5,0.94,0.194,3,164,167,Working Day
1970-01-01 00:00:00.000007724,2011-11-23,Winter,0,Nov,10,No,Wednesday,Yes,Cloudy,0.52,0.5,0.94,0.194,6,70,76,Working Day
1970-01-01 00:00:00.000007725,2011-11-23,Winter,0,Nov,11,No,Wednesday,Yes,Cloudy,0.5,0.4848,0.72,0.4179,9,107,116,Working Day
1970-01-01 00:00:00.000007726,2011-11-23,Winter,0,Nov,12,No,Wednesday,Yes,Clear,0.48,0.4697,0.55,0.4179,9,151,160,Working Day
1970-01-01 00:00:00.000007727,2011-11-23,Winter,0,Nov,13,No,Wednesday,Yes,Cloudy,0.44,0.4394,0.54,0.4925,12,162,174,Working Day
1970-01-01 00:00:00.000007728,2011-11-23,Winter,0,Nov,14,No,Wednesday,Yes,Clear,0.42,0.4242,0.54,0.4627,13,200,213,Working Day
1970-01-01 00:00:00.000007729,2011-11-23,Winter,0,Nov,15,No,Wednesday,Yes,Cloudy,0.42,0.4242,0.54,0.4478,13,194,207,Working Day
1970-01-01 00:00:00.000007730,2011-11-23,Winter,0,Nov,16,No,Wednesday,Yes,Cloudy,0.4,0.4091,0.62,0.4627,4,169,173,Working Day
1970-01-01 00:00:00.000007731,2011-11-23,Winter,0,Nov,17,No,Wednesday,Yes,Light Rain/Snow,0.38,0.3939,0.71,0.3881,7,156,163,Working Day
1970-01-01 00:00:00.000007732,2011-11-23,Winter,0,Nov,18,No,Wednesday,Yes,Cloudy,0.4,0.4091,0.58,0.5224,7,138,145,Working Day
1970-01-01 00:00:00.000007733,2011-11-23,Winter,0,Nov,19,No,Wednesday,Yes,Clear,0.38,0.3939,0.58,0.3881,6,116,122,Working Day
1970-01-01 00:00:00.000007734,2011-11-23,Winter,0,Nov,20,No,Wednesday,Yes,Clear,0.36,0.3333,0.62,0.3881,1,67,68,Working Day
1970-01-01 00:00:00.000007735,2011-11-23,Winter,0,Nov,21,No,Wednesday,Yes,Clear,0.36,0.3182,0.57,0.4627,0,66,66,Working Day
1970-01-01 00:00:00.000007736,2011-11-23,Winter,0,Nov,22,No,Wednesday,Yes,Clear,0.34,0.303,0.61,0.4478,3,59,62,Working Day
1970-01-01 00:00:00.000007737,2011-11-23,Winter,0,Nov,23,No,Wednesday,Yes,Clear,0.34,0.303,0.61,0.3582,4,47,51,Working Day
1970-01-01 00:00:00.000007738,2011-11-24,Winter,0,Nov,0,Yes,Thursday,No,Clear,0.32,0.303,0.57,0.2239,1,22,23,Weekend
1970-01-01 00:00:00.000007739,2011-11-24,Winter,0,Nov,1,Yes,Thursday,No,Clear,0.32,0.2879,0.57,0.4179,1,23,24,Weekend
1970-01-01 00:00:00.000007740,2011-11-24,Winter,0,Nov,2,Yes,Thursday,No,Clear,0.3,0.2879,0.61,0.2836,3,19,22,Weekend
1970-01-01 00:00:00.000007741,2011-11-24,Winter,0,Nov,3,Yes,Thursday,No,Clear,0.28,0.2879,0.65,0.1343,1,4,5,Weekend
1970-01-01 00:00:00.000007742,2011-11-24,Winter,0,Nov,4,Yes,Thursday,No,Clear,0.3,0.3182,0.61,0.0896,1,1,2,Weekend
1970-01-01 00:00:00.000007743,2011-11-24,Winter,0,Nov,5,Yes,Thursday,No,Clear,0.3,0.3182,0.61,0.1045,1,10,11,Weekend
1970-01-01 00:00:00.000007744,2011-11-24,Winter,0,Nov,6,Yes,Thursday,No,Clear,0.3,0.3182,0.61,0.0896,1,5,6,Weekend
1970-01-01 00:00:00.000007745,2011-11-24,Winter,0,Nov,7,Yes,Thursday,No,Clear,0.26,0.2727,0.75,0.1045,9,31,40,Weekend
1970-01-01 00:00:00.000007746,2011-11-24,Winter,0,Nov,8,Yes,Thursday,No,Clear,0.3,0.3182,0.65,0.0896,4,42,46,Weekend
1970-01-01 00:00:00.000007747,2011-11-24,Winter,0,Nov,9,Yes,Thursday,No,Clear,0.34,0.3485,0.61,0.0,13,68,81,Weekend
1970-01-01 00:00:00.000007748,2011-11-24,Winter,0,Nov,10,Yes,Thursday,No,Clear,0.36,0.3788,0.57,0.0,34,64,98,Weekend
1970-01-01 00:00:00.000007749,2011-11-24,Winter,0,Nov,11,Yes,Thursday,No,Clear,0.42,0.4242,0.41,0.2985,52,90,142,Weekend
1970-01-01 00:00:00.000007750,2011-11-24,Winter,0,Nov,12,Yes,Thursday,No,Clear,0.46,0.4545,0.36,0.2239,62,88,150,Weekend
1970-01-01 00:00:00.000007751,2011-11-24,Winter,0,Nov,13,Yes,Thursday,No,Clear,0.48,0.4697,0.33,0.2239,84,91,175,Weekend
1970-01-01 00:00:00.000007752,2011-11-24,Winter,0,Nov,14,Yes,Thursday,No,Clear,0.5,0.4848,0.31,0.2985,74,94,168,Weekend
1970-01-01 00:00:00.000007753,2011-11-24,Winter,0,Nov,15,Yes,Thursday,No,Clear,0.5,0.4848,0.31,0.2537,78,71,149,Weekend
1970-01-01 00:00:00.000007754,2011-11-24,Winter,0,Nov,16,Yes,Thursday,No,Clear,0.5,0.4848,0.34,0.2836,48,66,114,Weekend
1970-01-01 00:00:00.000007755,2011-11-24,Winter,0,Nov,17,Yes,Thursday,No,Clear,0.48,0.4697,0.33,0.1045,34,40,74,Weekend
1970-01-01 00:00:00.000007756,2011-11-24,Winter,0,Nov,18,Yes,Thursday,No,Clear,0.42,0.4242,0.5,0.0896,13,24,37,Weekend
1970-01-01 00:00:00.000007757,2011-11-24,Winter,0,Nov,19,Yes,Thursday,No,Clear,0.4,0.4091,0.54,0.1045,15,13,28,Weekend
1970-01-01 00:00:00.000007758,2011-11-24,Winter,0,Nov,20,Yes,Thursday,No,Clear,0.36,0.3485,0.76,0.1642,14,17,31,Weekend
1970-01-01 00:00:00.000007759,2011-11-24,Winter,0,Nov,21,Yes,Thursday,No,Clear,0.36,0.3485,0.71,0.1642,7,19,26,Weekend
1970-01-01 00:00:00.000007760,2011-11-24,Winter,0,Nov,22,Yes,Thursday,No,Clear,0.36,0.3485,0.71,0.1642,8,14,22,Weekend
1970-01-01 00:00:00.000007761,2011-11-24,Winter,0,Nov,23,Yes,Thursday,No,Clear,0.34,0.3485,0.76,0.1045,2,19,21,Weekend
1970-01-01 00:00:00.000007762,2011-11-25,Winter,0,Nov,0,No,Friday,Yes,Clear,0.34,0.3333,0.76,0.1642,7,22,29,Working Day
1970-01-01 00:00:00.000007763,2011-11-25,Winter,0,Nov,1,No,Friday,Yes,Clear,0.34,0.3636,0.76,0.0,2,12,14,Working Day
1970-01-01 00:00:00.000007764,2011-11-25,Winter,0,Nov,2,No,Friday,Yes,Clear,0.28,0.2879,0.81,0.1045,4,6,10,Working Day
1970-01-01 00:00:00.000007765,2011-11-25,Winter,0,Nov,3,No,Friday,Yes,Clear,0.28,0.2879,0.75,0.1045,0,2,2,Working Day
1970-01-01 00:00:00.000007766,2011-11-25,Winter,0,Nov,4,No,Friday,Yes,Clear,0.3,0.3182,0.75,0.1045,4,3,7,Working Day
1970-01-01 00:00:00.000007767,2011-11-25,Winter,0,Nov,5,No,Friday,Yes,Clear,0.28,0.3182,0.75,0.0,2,3,5,Working Day
1970-01-01 00:00:00.000007768,2011-11-25,Winter,0,Nov,6,No,Friday,Yes,Clear,0.26,0.2727,0.81,0.1045,4,9,13,Working Day
1970-01-01 00:00:00.000007769,2011-11-25,Winter,0,Nov,7,No,Friday,Yes,Clear,0.26,0.303,0.81,0.0,4,31,35,Working Day
1970-01-01 00:00:00.000007770,2011-11-25,Winter,0,Nov,8,No,Friday,Yes,Clear,0.26,0.2727,0.81,0.1343,6,68,74,Working Day
1970-01-01 00:00:00.000007771,2011-11-25,Winter,0,Nov,9,No,Friday,Yes,Clear,0.32,0.3485,0.76,0.0,25,70,95,Working Day
1970-01-01 00:00:00.000007772,2011-11-25,Winter,0,Nov,10,No,Friday,Yes,Clear,0.36,0.3485,0.71,0.1642,60,82,142,Working Day
1970-01-01 00:00:00.000007773,2011-11-25,Winter,0,Nov,11,No,Friday,Yes,Clear,0.4,0.4091,0.66,0.1045,99,127,226,Working Day
1970-01-01 00:00:00.000007774,2011-11-25,Winter,0,Nov,12,No,Friday,Yes,Clear,0.46,0.4545,0.51,0.1045,126,146,272,Working Day
1970-01-01 00:00:00.000007775,2011-11-25,Winter,0,Nov,13,No,Friday,Yes,Clear,0.5,0.4848,0.45,0.2239,143,140,283,Working Day
1970-01-01 00:00:00.000007776,2011-11-25,Winter,0,Nov,14,No,Friday,Yes,Clear,0.52,0.5,0.39,0.2239,122,150,272,Working Day
1970-01-01 00:00:00.000007777,2011-11-25,Winter,0,Nov,15,No,Friday,Yes,Clear,0.52,0.5,0.36,0.194,165,145,310,Working Day
1970-01-01 00:00:00.000007778,2011-11-25,Winter,0,Nov,16,No,Friday,Yes,Clear,0.5,0.4848,0.39,0.1642,122,139,261,Working Day
1970-01-01 00:00:00.000007779,2011-11-25,Winter,0,Nov,17,No,Friday,Yes,Clear,0.5,0.4848,0.34,0.1045,57,127,184,Working Day
1970-01-01 00:00:00.000007780,2011-11-25,Winter,0,Nov,18,No,Friday,Yes,Clear,0.46,0.4545,0.44,0.0896,45,108,153,Working Day
1970-01-01 00:00:00.000007781,2011-11-25,Winter,0,Nov,19,No,Friday,Yes,Clear,0.42,0.4242,0.67,0.0,38,96,134,Working Day
1970-01-01 00:00:00.000007782,2011-11-25,Winter,0,Nov,20,No,Friday,Yes,Clear,0.4,0.4091,0.58,0.0896,19,76,95,Working Day
1970-01-01 00:00:00.000007783,2011-11-25,Winter,0,Nov,21,No,Friday,Yes,Clear,0.36,0.3788,0.71,0.0,24,61,85,Working Day
1970-01-01 00:00:00.000007784,2011-11-25,Winter,0,Nov,22,No,Friday,Yes,Clear,0.34,0.3485,0.71,0.0896,12,46,58,Working Day
1970-01-01 00:00:00.000007785,2011-11-25,Winter,0,Nov,23,No,Friday,Yes,Clear,0.34,0.3485,0.76,0.1045,5,28,33,Working Day
1970-01-01 00:00:00.000007786,2011-11-26,Winter,0,Nov,0,No,Saturday,No,Clear,0.34,0.3485,0.76,0.1045,9,38,47,Weekend
1970-01-01 00:00:00.000007787,2011-11-26,Winter,0,Nov,1,No,Saturday,No,Clear,0.32,0.3333,0.76,0.0896,5,24,29,Weekend
1970-01-01 00:00:00.000007788,2011-11-26,Winter,0,Nov,2,No,Saturday,No,Clear,0.3,0.3182,0.81,0.1045,3,20,23,Weekend
1970-01-01 00:00:00.000007789,2011-11-26,Winter,0,Nov,3,No,Saturday,No,Clear,0.3,0.3333,0.81,0.0,8,9,17,Weekend
1970-01-01 00:00:00.000007790,2011-11-26,Winter,0,Nov,4,No,Saturday,No,Clear,0.3,0.3333,0.81,0.0,0,4,4,Weekend
1970-01-01 00:00:00.000007791,2011-11-26,Winter,0,Nov,5,No,Saturday,No,Clear,0.3,0.3182,0.75,0.1045,0,3,3,Weekend
1970-01-01 00:00:00.000007792,2011-11-26,Winter,0,Nov,6,No,Saturday,No,Cloudy,0.3,0.3182,0.75,0.0896,2,8,10,Weekend
1970-01-01 00:00:00.000007793,2011-11-26,Winter,0,Nov,7,No,Saturday,No,Clear,0.26,0.2727,0.87,0.1045,4,13,17,Weekend
1970-01-01 00:00:00.000007794,2011-11-26,Winter,0,Nov,8,No,Saturday,No,Clear,0.32,0.3333,0.76,0.0896,10,50,60,Weekend
1970-01-01 00:00:00.000007795,2011-11-26,Winter,0,Nov,9,No,Saturday,No,Clear,0.34,0.3485,0.76,0.0896,16,67,83,Weekend
1970-01-01 00:00:00.000007796,2011-11-26,Winter,0,Nov,10,No,Saturday,No,Clear,0.36,0.3788,0.81,0.0,57,84,141,Weekend
1970-01-01 00:00:00.000007797,2011-11-26,Winter,0,Nov,11,No,Saturday,No,Clear,0.4,0.4091,0.62,0.1045,107,123,230,Weekend
1970-01-01 00:00:00.000007798,2011-11-26,Winter,0,Nov,12,No,Saturday,No,Clear,0.44,0.4394,0.51,0.0,137,172,309,Weekend
1970-01-01 00:00:00.000007799,2011-11-26,Winter,0,Nov,13,No,Saturday,No,Clear,0.48,0.4697,0.44,0.0,177,148,325,Weekend
1970-01-01 00:00:00.000007800,2011-11-26,Winter,0,Nov,14,No,Saturday,No,Cloudy,0.48,0.4697,0.48,0.1343,141,158,299,Weekend
1970-01-01 00:00:00.000007801,2011-11-26,Winter,0,Nov,15,No,Saturday,No,Cloudy,0.5,0.4848,0.42,0.1045,154,160,314,Weekend
1970-01-01 00:00:00.000007802,2011-11-26,Winter,0,Nov,16,No,Saturday,No,Cloudy,0.46,0.4545,0.47,0.1343,137,138,275,Weekend
1970-01-01 00:00:00.000007803,2011-11-26,Winter,0,Nov,17,No,Saturday,No,Cloudy,0.46,0.4545,0.47,0.1343,62,122,184,Weekend
1970-01-01 00:00:00.000007804,2011-11-26,Winter,0,Nov,18,No,Saturday,No,Cloudy,0.42,0.4242,0.62,0.1642,67,118,185,Weekend
1970-01-01 00:00:00.000007805,2011-11-26,Winter,0,Nov,19,No,Saturday,No,Cloudy,0.4,0.4091,0.71,0.0896,46,100,146,Weekend
1970-01-01 00:00:00.000007806,2011-11-26,Winter,0,Nov,20,No,Saturday,No,Cloudy,0.42,0.4242,0.58,0.0,55,86,141,Weekend
1970-01-01 00:00:00.000007807,2011-11-26,Winter,0,Nov,21,No,Saturday,No,Cloudy,0.38,0.3939,0.82,0.0,20,72,92,Weekend
1970-01-01 00:00:00.000007808,2011-11-26,Winter,0,Nov,22,No,Saturday,No,Cloudy,0.38,0.3939,0.76,0.0,14,51,65,Weekend
1970-01-01 00:00:00.000007809,2011-11-26,Winter,0,Nov,23,No,Saturday,No,Clear,0.36,0.3788,0.81,0.0,18,51,69,Weekend
1970-01-01 00:00:00.000007810,2011-11-27,Winter,0,Nov,0,No,Sunday,No,Clear,0.36,0.3788,0.81,0.0,7,39,46,Weekend
1970-01-01 00:00:00.000007811,2011-11-27,Winter,0,Nov,1,No,Sunday,No,Clear,0.36,0.3788,0.81,0.0,9,35,44,Weekend
1970-01-01 00:00:00.000007812,2011-11-27,Winter,0,Nov,2,No,Sunday,No,Clear,0.34,0.3636,0.81,0.0,9,22,31,Weekend
1970-01-01 00:00:00.000007813,2011-11-27,Winter,0,Nov,3,No,Sunday,No,Clear,0.34,0.3636,0.87,0.0,9,8,17,Weekend
1970-01-01 00:00:00.000007814,2011-11-27,Winter,0,Nov,4,No,Sunday,No,Clear,0.34,0.3485,0.87,0.1045,0,4,4,Weekend
1970-01-01 00:00:00.000007815,2011-11-27,Winter,0,Nov,5,No,Sunday,No,Clear,0.36,0.3485,0.87,0.194,0,5,5,Weekend
1970-01-01 00:00:00.000007816,2011-11-27,Winter,0,Nov,6,No,Sunday,No,Clear,0.38,0.3939,0.82,0.1642,0,9,9,Weekend
1970-01-01 00:00:00.000007817,2011-11-27,Winter,0,Nov,7,No,Sunday,No,Clear,0.38,0.3939,0.87,0.2239,12,11,23,Weekend
1970-01-01 00:00:00.000007818,2011-11-27,Winter,0,Nov,8,No,Sunday,No,Clear,0.4,0.4091,0.82,0.2985,6,36,42,Weekend
1970-01-01 00:00:00.000007819,2011-11-27,Winter,0,Nov,9,No,Sunday,No,Clear,0.46,0.4545,0.72,0.2836,21,90,111,Weekend
1970-01-01 00:00:00.000007820,2011-11-27,Winter,0,Nov,10,No,Sunday,No,Clear,0.46,0.4545,0.72,0.2836,58,131,189,Weekend
1970-01-01 00:00:00.000007821,2011-11-27,Winter,0,Nov,11,No,Sunday,No,Clear,0.5,0.4848,0.63,0.3582,83,157,240,Weekend
1970-01-01 00:00:00.000007822,2011-11-27,Winter,0,Nov,12,No,Sunday,No,Clear,0.54,0.5152,0.56,0.2836,63,193,256,Weekend
1970-01-01 00:00:00.000007823,2011-11-27,Winter,0,Nov,13,No,Sunday,No,Clear,0.54,0.5152,0.6,0.194,97,216,313,Weekend
1970-01-01 00:00:00.000007824,2011-11-27,Winter,0,Nov,14,No,Sunday,No,Clear,0.62,0.6212,0.43,0.4627,113,200,313,Weekend
1970-01-01 00:00:00.000007825,2011-11-27,Winter,0,Nov,15,No,Sunday,No,Clear,0.62,0.6212,0.43,0.2836,96,221,317,Weekend
1970-01-01 00:00:00.000007826,2011-11-27,Winter,0,Nov,16,No,Sunday,No,Clear,0.56,0.5303,0.52,0.2537,94,229,323,Weekend
1970-01-01 00:00:00.000007827,2011-11-27,Winter,0,Nov,17,No,Sunday,No,Clear,0.54,0.5152,0.56,0.194,37,167,204,Weekend
1970-01-01 00:00:00.000007828,2011-11-27,Winter,0,Nov,18,No,Sunday,No,Clear,0.5,0.4848,0.63,0.1642,25,130,155,Weekend
1970-01-01 00:00:00.000007829,2011-11-27,Winter,0,Nov,19,No,Sunday,No,Clear,0.48,0.4697,0.67,0.2239,30,109,139,Weekend
1970-01-01 00:00:00.000007830,2011-11-27,Winter,0,Nov,20,No,Sunday,No,Clear,0.5,0.4848,0.63,0.2537,10,94,104,Weekend
1970-01-01 00:00:00.000007831,2011-11-27,Winter,0,Nov,21,No,Sunday,No,Clear,0.48,0.4697,0.67,0.2836,13,75,88,Weekend
1970-01-01 00:00:00.000007832,2011-11-27,Winter,0,Nov,22,No,Sunday,No,Clear,0.48,0.4697,0.72,0.2537,13,53,66,Weekend
1970-01-01 00:00:00.000007833,2011-11-27,Winter,0,Nov,23,No,Sunday,No,Clear,0.48,0.4697,0.72,0.2537,5,27,32,Weekend
1970-01-01 00:00:00.000007834,2011-11-28,Winter,0,Nov,0,No,Monday,Yes,Clear,0.46,0.4545,0.77,0.2836,6,10,16,Working Day
1970-01-01 00:00:00.000007835,2011-11-28,Winter,0,Nov,1,No,Monday,Yes,Clear,0.46,0.4545,0.77,0.2985,1,12,13,Working Day
1970-01-01 00:00:00.000007836,2011-11-28,Winter,0,Nov,3,No,Monday,Yes,Clear,0.44,0.4394,0.88,0.2239,1,4,5,Working Day
1970-01-01 00:00:00.000007837,2011-11-28,Winter,0,Nov,4,No,Monday,Yes,Clear,0.44,0.4394,0.82,0.0896,0,4,4,Working Day
1970-01-01 00:00:00.000007838,2011-11-28,Winter,0,Nov,5,No,Monday,Yes,Clear,0.4,0.4091,0.87,0.0,0,34,34,Working Day
1970-01-01 00:00:00.000007839,2011-11-28,Winter,0,Nov,6,No,Monday,Yes,Clear,0.42,0.4242,0.82,0.0896,6,98,104,Working Day
1970-01-01 00:00:00.000007840,2011-11-28,Winter,0,Nov,7,No,Monday,Yes,Clear,0.42,0.4242,0.88,0.0,7,270,277,Working Day
1970-01-01 00:00:00.000007841,2011-11-28,Winter,0,Nov,8,No,Monday,Yes,Cloudy,0.42,0.4242,0.94,0.0,13,394,407,Working Day
1970-01-01 00:00:00.000007842,2011-11-28,Winter,0,Nov,9,No,Monday,Yes,Cloudy,0.44,0.4394,0.88,0.2239,17,191,208,Working Day
1970-01-01 00:00:00.000007843,2011-11-28,Winter,0,Nov,10,No,Monday,Yes,Cloudy,0.48,0.4697,0.77,0.1343,21,86,107,Working Day
1970-01-01 00:00:00.000007844,2011-11-28,Winter,0,Nov,11,No,Monday,Yes,Cloudy,0.52,0.5,0.68,0.1045,11,107,118,Working Day
1970-01-01 00:00:00.000007845,2011-11-28,Winter,0,Nov,12,No,Monday,Yes,Clear,0.56,0.5303,0.6,0.1045,13,165,178,Working Day
1970-01-01 00:00:00.000007846,2011-11-28,Winter,0,Nov,13,No,Monday,Yes,Cloudy,0.58,0.5455,0.56,0.0,25,137,162,Working Day
1970-01-01 00:00:00.000007847,2011-11-28,Winter,0,Nov,14,No,Monday,Yes,Clear,0.6,0.6212,0.56,0.0,14,129,143,Working Day
1970-01-01 00:00:00.000007848,2011-11-28,Winter,0,Nov,15,No,Monday,Yes,Clear,0.58,0.5455,0.6,0.1642,18,132,150,Working Day
1970-01-01 00:00:00.000007849,2011-11-28,Winter,0,Nov,16,No,Monday,Yes,Clear,0.56,0.5303,0.6,0.194,24,240,264,Working Day
1970-01-01 00:00:00.000007850,2011-11-28,Winter,0,Nov,17,No,Monday,Yes,Clear,0.58,0.5455,0.56,0.194,24,444,468,Working Day
1970-01-01 00:00:00.000007851,2011-11-28,Winter,0,Nov,18,No,Monday,Yes,Clear,0.56,0.5303,0.64,0.2239,20,396,416,Working Day
1970-01-01 00:00:00.000007852,2011-11-28,Winter,0,Nov,19,No,Monday,Yes,Clear,0.54,0.5152,0.73,0.2239,4,260,264,Working Day
1970-01-01 00:00:00.000007853,2011-11-28,Winter,0,Nov,20,No,Monday,Yes,Cloudy,0.54,0.5152,0.73,0.2537,12,206,218,Working Day
1970-01-01 00:00:00.000007854,2011-11-28,Winter,0,Nov,21,No,Monday,Yes,Cloudy,0.54,0.5152,0.77,0.2239,4,152,156,Working Day
1970-01-01 00:00:00.000007855,2011-11-28,Winter,0,Nov,22,No,Monday,Yes,Cloudy,0.52,0.5,0.83,0.1045,7,102,109,Working Day
1970-01-01 00:00:00.000007856,2011-11-28,Winter,0,Nov,23,No,Monday,Yes,Cloudy,0.52,0.5,0.83,0.1343,5,41,46,Working Day
1970-01-01 00:00:00.000007857,2011-11-29,Winter,0,Nov,0,No,Tuesday,Yes,Clear,0.52,0.5,0.83,0.0,4,18,22,Working Day
1970-01-01 00:00:00.000007858,2011-11-29,Winter,0,Nov,1,No,Tuesday,Yes,Clear,0.52,0.5,0.83,0.0896,1,16,17,Working Day
1970-01-01 00:00:00.000007859,2011-11-29,Winter,0,Nov,2,No,Tuesday,Yes,Cloudy,0.5,0.4848,0.88,0.0,0,5,5,Working Day
1970-01-01 00:00:00.000007860,2011-11-29,Winter,0,Nov,3,No,Tuesday,Yes,Cloudy,0.5,0.4848,0.88,0.0,0,2,2,Working Day
1970-01-01 00:00:00.000007861,2011-11-29,Winter,0,Nov,4,No,Tuesday,Yes,Cloudy,0.52,0.5,0.83,0.3284,1,5,6,Working Day
1970-01-01 00:00:00.000007862,2011-11-29,Winter,0,Nov,5,No,Tuesday,Yes,Clear,0.5,0.4848,0.88,0.2836,1,21,22,Working Day
1970-01-01 00:00:00.000007863,2011-11-29,Winter,0,Nov,6,No,Tuesday,Yes,Clear,0.52,0.5,0.83,0.2836,1,88,89,Working Day
1970-01-01 00:00:00.000007864,2011-11-29,Winter,0,Nov,7,No,Tuesday,Yes,Clear,0.52,0.5,0.77,0.2239,12,330,342,Working Day
1970-01-01 00:00:00.000007865,2011-11-29,Winter,0,Nov,8,No,Tuesday,Yes,Clear,0.54,0.5152,0.77,0.2836,9,440,449,Working Day
1970-01-01 00:00:00.000007866,2011-11-29,Winter,0,Nov,9,No,Tuesday,Yes,Light Rain/Snow,0.56,0.5303,0.73,0.4179,5,197,202,Working Day
1970-01-01 00:00:00.000007867,2011-11-29,Winter,0,Nov,10,No,Tuesday,Yes,Light Rain/Snow,0.56,0.5303,0.73,0.4179,2,34,36,Working Day
1970-01-01 00:00:00.000007868,2011-11-29,Winter,0,Nov,11,No,Tuesday,Yes,Light Rain/Snow,0.5,0.4848,0.88,0.2985,1,10,11,Working Day
1970-01-01 00:00:00.000007869,2011-11-29,Winter,0,Nov,12,No,Tuesday,Yes,Light Rain/Snow,0.42,0.4242,0.82,0.4179,1,17,18,Working Day
1970-01-01 00:00:00.000007870,2011-11-29,Winter,0,Nov,13,No,Tuesday,Yes,Light Rain/Snow,0.42,0.4242,0.77,0.2836,0,22,22,Working Day
1970-01-01 00:00:00.000007871,2011-11-29,Winter,0,Nov,14,No,Tuesday,Yes,Light Rain/Snow,0.4,0.4091,0.94,0.194,1,35,36,Working Day
1970-01-01 00:00:00.000007872,2011-11-29,Winter,0,Nov,15,No,Tuesday,Yes,Light Rain/Snow,0.4,0.4091,0.87,0.3284,5,60,65,Working Day
1970-01-01 00:00:00.000007873,2011-11-29,Winter,0,Nov,16,No,Tuesday,Yes,Light Rain/Snow,0.4,0.4091,0.87,0.2239,5,146,151,Working Day
1970-01-01 00:00:00.000007874,2011-11-29,Winter,0,Nov,17,No,Tuesday,Yes,Cloudy,0.4,0.4091,0.87,0.2985,8,346,354,Working Day
1970-01-01 00:00:00.000007875,2011-11-29,Winter,0,Nov,18,No,Tuesday,Yes,Cloudy,0.4,0.4091,0.82,0.2985,11,347,358,Working Day
1970-01-01 00:00:00.000007876,2011-11-29,Winter,0,Nov,19,No,Tuesday,Yes,Cloudy,0.4,0.4091,0.82,0.3284,6,244,250,Working Day
1970-01-01 00:00:00.000007877,2011-11-29,Winter,0,Nov,20,No,Tuesday,Yes,Cloudy,0.38,0.3939,0.87,0.2537,8,176,184,Working Day
1970-01-01 00:00:00.000007878,2011-11-29,Winter,0,Nov,21,No,Tuesday,Yes,Cloudy,0.38,0.3939,0.87,0.2537,9,116,125,Working Day
1970-01-01 00:00:00.000007879,2011-11-29,Winter,0,Nov,22,No,Tuesday,Yes,Clear,0.38,0.3939,0.82,0.2985,5,90,95,Working Day
1970-01-01 00:00:00.000007880,2011-11-29,Winter,0,Nov,23,No,Tuesday,Yes,Clear,0.36,0.3333,0.76,0.3881,0,53,53,Working Day
